age,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
31,single,secondary,no,757,no,no,cellular,343,2,-1,0,unknown,no
45,single,tertiary,no,16,no,no,cellular,59,2,-1,0,unknown,no
42,married,secondary,no,-422,no,no,cellular,31,1,-1,0,unknown,no
45,married,secondary,no,248,no,no,cellular,212,2,-1,0,unknown,no
47,married,primary,no,145,yes,no,unknown,157,6,-1,0,unknown,no
60,divorced,secondary,no,598,no,yes,cellular,96,1,-1,0,unknown,no
35,married,tertiary,no,949,yes,no,unknown,245,2,-1,0,unknown,no
31,single,tertiary,no,614,no,no,cellular,72,4,-1,0,unknown,no
33,married,primary,no,1209,yes,no,cellular,700,1,-1,0,unknown,no
50,married,tertiary,no,202,yes,no,cellular,107,1,148,4,failure,no
51,married,secondary,no,1840,yes,no,cellular,312,3,-1,0,unknown,no
34,married,secondary,no,114,yes,yes,cellular,153,1,309,3,other,no
56,married,secondary,no,-229,no,yes,cellular,55,10,-1,0,unknown,no
29,married,secondary,no,182,yes,no,telephone,38,3,-1,0,unknown,no
31,married,secondary,no,401,no,no,cellular,96,3,-1,0,unknown,no
44,divorced,unknown,no,759,yes,no,unknown,397,1,-1,0,unknown,no
55,married,secondary,no,4194,no,yes,telephone,208,3,-1,0,unknown,no
35,single,unknown,no,0,no,no,telephone,122,3,-1,0,unknown,no
36,married,tertiary,no,629,yes,yes,cellular,109,1,246,1,failure,no
54,married,secondary,no,153,yes,yes,unknown,74,1,-1,0,unknown,no
32,married,tertiary,no,553,yes,no,cellular,72,1,-1,0,unknown,no
36,divorced,tertiary,no,1057,no,no,cellular,383,2,-1,0,unknown,no
60,married,secondary,no,78,yes,no,unknown,113,3,-1,0,unknown,no
32,single,secondary,no,-28,no,yes,unknown,400,1,-1,0,unknown,no
57,married,tertiary,no,929,no,no,cellular,387,8,-1,0,unknown,no
34,married,primary,no,428,yes,no,cellular,59,2,-1,0,unknown,no
27,single,secondary,no,268,yes,no,cellular,528,1,358,2,failure,no
52,single,tertiary,no,83,no,no,cellular,1223,6,-1,0,unknown,yes
45,divorced,unknown,no,998,yes,no,telephone,38,2,-1,0,unknown,no
58,single,secondary,no,2223,no,no,cellular,1139,2,114,1,success,no
39,single,primary,no,6,yes,no,cellular,286,2,-1,0,unknown,no
48,single,secondary,no,312,yes,yes,cellular,369,2,-1,0,unknown,no
36,single,secondary,no,0,no,no,cellular,333,5,-1,0,unknown,no
31,single,secondary,no,691,yes,no,cellular,198,1,-1,0,unknown,no
41,married,tertiary,no,771,yes,no,cellular,106,8,-1,0,unknown,no
30,single,secondary,no,192,no,no,cellular,423,1,-1,0,unknown,no
57,married,tertiary,no,0,no,no,cellular,116,4,-1,0,unknown,no
29,single,secondary,no,1070,yes,no,unknown,30,1,357,1,other,yes
29,divorced,secondary,no,84,yes,no,cellular,1101,2,-1,0,unknown,yes
30,single,tertiary,no,2,no,no,cellular,102,1,85,1,failure,no
44,married,tertiary,no,1242,yes,no,cellular,384,6,-1,0,unknown,no
33,single,unknown,no,5969,no,no,cellular,156,2,127,8,failure,no
56,divorced,secondary,no,3337,yes,no,telephone,99,3,-1,0,unknown,no
26,single,secondary,no,1347,no,no,telephone,280,6,92,5,other,yes
52,married,secondary,no,64,no,no,telephone,20,2,-1,0,unknown,no
32,single,secondary,no,249,yes,no,unknown,258,1,-1,0,unknown,no
36,single,secondary,no,0,no,no,cellular,85,6,-1,0,unknown,no
26,married,secondary,no,128,no,no,unknown,355,1,-1,0,unknown,no
37,married,secondary,no,196,yes,no,unknown,66,3,-1,0,unknown,no
34,married,secondary,no,351,yes,no,cellular,467,1,-1,0,unknown,no
26,single,secondary,no,5533,yes,no,cellular,582,2,283,4,failure,no
32,married,secondary,no,38,yes,no,cellular,744,1,-1,0,unknown,yes
30,single,tertiary,yes,35,no,no,cellular,185,4,-1,0,unknown,no
27,single,secondary,no,235,yes,no,cellular,13,5,-1,0,unknown,no
42,single,secondary,no,30,yes,no,cellular,98,1,266,3,failure,no
33,single,primary,no,92,yes,no,unknown,127,1,-1,0,unknown,no
37,married,secondary,no,67,no,no,unknown,45,2,-1,0,unknown,no
45,married,secondary,no,4022,yes,no,cellular,244,3,-1,0,unknown,no
36,married,tertiary,no,3057,no,no,unknown,2769,4,-1,0,unknown,yes
39,single,tertiary,no,0,yes,no,cellular,561,4,369,3,failure,no
33,single,tertiary,no,349,no,no,cellular,182,1,-1,0,unknown,no
47,married,secondary,no,2322,no,no,cellular,618,1,-1,0,unknown,no
49,married,secondary,no,167,yes,yes,unknown,198,3,-1,0,unknown,no
46,divorced,secondary,no,558,no,no,cellular,126,6,-1,0,unknown,no
31,married,secondary,no,-230,yes,yes,cellular,715,1,-1,0,unknown,no
43,divorced,secondary,no,4094,yes,no,cellular,63,1,-1,0,unknown,no
30,single,secondary,yes,239,yes,no,unknown,412,1,-1,0,unknown,yes
43,divorced,tertiary,no,497,no,no,cellular,66,1,363,22,failure,no
42,married,secondary,no,179,yes,no,cellular,96,1,-1,0,unknown,no
30,single,tertiary,no,305,no,no,cellular,633,1,85,2,success,yes
33,single,tertiary,no,-67,yes,no,unknown,364,1,-1,0,unknown,no
41,married,secondary,no,4539,no,no,unknown,298,3,-1,0,unknown,no
29,single,secondary,no,770,yes,no,cellular,341,1,-1,0,unknown,no
38,married,secondary,no,-673,yes,no,unknown,364,1,-1,0,unknown,no
29,married,tertiary,no,858,yes,no,cellular,234,7,330,1,failure,no
80,married,primary,no,0,no,no,cellular,639,1,189,1,failure,yes
38,single,tertiary,no,5244,no,no,cellular,310,4,-1,0,unknown,no
36,divorced,primary,no,117,yes,no,unknown,123,4,-1,0,unknown,no
38,married,tertiary,no,846,no,no,cellular,253,1,-1,0,unknown,no
44,married,secondary,yes,0,yes,no,cellular,96,2,-1,0,unknown,no
31,married,tertiary,no,1331,no,no,cellular,297,1,86,3,success,yes
31,single,secondary,no,31,yes,yes,unknown,501,2,-1,0,unknown,no
57,divorced,primary,no,179,yes,no,cellular,67,1,368,2,failure,no
37,married,primary,no,543,yes,no,unknown,281,1,-1,0,unknown,no
50,married,secondary,no,253,yes,yes,cellular,475,2,-1,0,unknown,no
60,married,primary,no,71188,no,no,cellular,205,1,-1,0,unknown,no
51,married,tertiary,no,5108,yes,no,cellular,272,1,102,8,other,no
48,married,secondary,no,1738,yes,no,cellular,349,1,-1,0,unknown,no
42,married,primary,no,-97,yes,no,cellular,216,4,271,5,failure,no
36,married,secondary,no,199,yes,no,cellular,183,1,-1,0,unknown,no
43,married,tertiary,no,489,yes,no,cellular,130,1,172,2,other,no
31,married,primary,no,355,yes,yes,unknown,61,6,-1,0,unknown,no
49,single,secondary,no,-97,yes,no,unknown,92,2,-1,0,unknown,no
35,divorced,tertiary,no,473,no,yes,cellular,37,2,-1,0,unknown,no
44,married,secondary,no,6649,yes,no,cellular,354,2,-1,0,unknown,no
34,married,tertiary,no,263,no,no,cellular,203,1,78,8,other,no
46,married,secondary,no,781,no,no,unknown,152,1,-1,0,unknown,no
49,married,primary,no,1032,yes,no,unknown,41,5,-1,0,unknown,no
32,married,secondary,no,119,no,no,cellular,20,5,-1,0,unknown,no
35,divorced,tertiary,no,434,yes,no,cellular,277,1,271,2,success,no
51,married,secondary,no,2967,no,no,unknown,83,2,-1,0,unknown,no
57,divorced,secondary,no,-331,yes,no,unknown,531,1,-1,0,unknown,no
59,married,tertiary,no,1585,no,no,telephone,91,5,-1,0,unknown,no
40,divorced,unknown,no,4384,yes,no,unknown,315,1,-1,0,unknown,no
49,single,tertiary,no,588,no,no,cellular,70,9,-1,0,unknown,no
51,married,secondary,no,3180,yes,no,cellular,384,1,-1,0,unknown,no
35,married,secondary,yes,0,no,yes,unknown,105,3,-1,0,unknown,no
29,married,secondary,no,-76,yes,no,unknown,305,2,-1,0,unknown,no
32,single,secondary,no,152,yes,no,cellular,158,2,-1,0,unknown,yes
37,divorced,secondary,no,1040,yes,no,cellular,199,1,173,2,failure,no
49,married,primary,no,-384,yes,no,unknown,25,1,-1,0,unknown,no
45,married,unknown,no,473,yes,no,unknown,147,1,-1,0,unknown,no
34,single,secondary,no,475,yes,no,cellular,538,8,-1,0,unknown,no
53,married,secondary,no,0,no,no,cellular,77,9,-1,0,unknown,no
42,married,primary,no,149,no,no,cellular,94,2,-1,0,unknown,no
43,married,secondary,no,3285,yes,no,unknown,1721,2,-1,0,unknown,yes
52,married,secondary,no,424,no,no,cellular,143,1,154,3,failure,no
34,single,secondary,no,79,no,yes,cellular,104,1,-1,0,unknown,no
34,divorced,tertiary,no,674,yes,no,cellular,587,2,-1,0,unknown,yes
27,married,secondary,no,0,yes,no,cellular,1608,13,-1,0,unknown,yes
43,married,tertiary,no,58,yes,no,cellular,48,4,-1,0,unknown,no
41,married,tertiary,no,532,yes,no,cellular,74,1,-1,0,unknown,no
72,married,secondary,no,4130,no,no,cellular,427,1,-1,0,unknown,no
35,married,primary,no,422,yes,no,cellular,73,1,-1,0,unknown,no
41,married,tertiary,no,437,yes,no,unknown,14,21,-1,0,unknown,no
36,divorced,primary,no,-308,yes,no,cellular,725,1,-1,0,unknown,yes
51,married,primary,no,30,yes,no,cellular,333,2,-1,0,unknown,no
37,married,tertiary,no,137,no,no,cellular,244,6,-1,0,unknown,no
42,single,secondary,no,-247,yes,yes,telephone,519,1,166,1,other,yes
26,single,secondary,no,321,yes,no,cellular,242,7,-1,0,unknown,no
23,single,secondary,no,250,yes,no,cellular,222,1,-1,0,unknown,no
50,married,tertiary,no,-470,yes,no,cellular,130,2,160,1,failure,no
37,married,secondary,no,140,yes,yes,cellular,490,1,-1,0,unknown,no
35,married,tertiary,no,2793,no,no,cellular,258,2,-1,0,unknown,no
37,married,tertiary,no,410,no,no,cellular,337,2,-1,0,unknown,no
79,divorced,unknown,no,2628,no,no,telephone,220,7,450,2,failure,no
39,married,secondary,no,116,no,no,cellular,79,2,94,2,success,no
47,married,secondary,no,0,yes,no,telephone,250,1,-1,0,unknown,no
44,married,secondary,no,878,yes,no,cellular,130,1,-1,0,unknown,no
36,single,tertiary,no,2944,no,no,cellular,882,8,-1,0,unknown,yes
33,single,secondary,no,3975,yes,yes,cellular,515,1,150,1,other,no
42,married,secondary,no,96,yes,no,cellular,238,3,340,2,failure,no
35,single,tertiary,no,2288,no,no,telephone,32,2,-1,0,unknown,no
31,married,secondary,no,472,yes,no,unknown,907,2,-1,0,unknown,no
58,married,primary,no,65,no,no,unknown,162,1,-1,0,unknown,no
46,married,tertiary,no,0,no,no,unknown,70,2,-1,0,unknown,no
41,single,secondary,no,400,yes,no,unknown,99,6,-1,0,unknown,no
58,married,secondary,no,7495,yes,no,unknown,325,1,-1,0,unknown,no
33,married,secondary,no,137,no,yes,cellular,305,12,-1,0,unknown,no
31,married,secondary,no,24,yes,no,cellular,631,1,-1,0,unknown,no
55,divorced,secondary,no,3450,no,no,cellular,169,1,183,1,failure,yes
38,single,secondary,no,311,yes,no,cellular,61,2,-1,0,unknown,no
55,married,secondary,no,139,no,no,cellular,256,2,-1,0,unknown,no
47,single,tertiary,no,0,no,no,unknown,58,3,-1,0,unknown,no
51,married,primary,no,492,yes,no,unknown,142,3,-1,0,unknown,no
46,single,tertiary,no,334,yes,no,telephone,36,6,90,2,other,no
61,married,tertiary,no,997,no,no,cellular,106,1,-1,0,unknown,yes
47,single,tertiary,no,440,no,no,cellular,71,4,-1,0,unknown,no
34,married,secondary,no,47,no,no,cellular,132,6,-1,0,unknown,no
34,married,secondary,no,1298,yes,no,unknown,120,1,-1,0,unknown,no
41,divorced,tertiary,no,3355,no,no,cellular,181,2,500,1,failure,no
36,divorced,secondary,no,-11,no,no,unknown,152,2,-1,0,unknown,no
26,single,secondary,no,396,yes,no,unknown,302,1,-1,0,unknown,no
35,married,tertiary,no,8,no,no,cellular,93,3,-1,0,unknown,yes
36,married,secondary,no,1409,no,no,unknown,235,2,-1,0,unknown,no
26,single,tertiary,no,170,no,no,cellular,129,1,-1,0,unknown,yes
58,married,primary,no,2769,yes,no,cellular,94,2,-1,0,unknown,no
50,married,secondary,no,2320,yes,no,cellular,310,1,-1,0,unknown,no
61,married,secondary,no,76,yes,no,cellular,195,7,-1,0,unknown,no
28,single,secondary,no,2034,yes,no,unknown,196,1,-1,0,unknown,no
49,single,primary,no,3018,yes,no,unknown,93,1,-1,0,unknown,no
74,married,secondary,no,921,no,no,telephone,394,2,-1,0,unknown,yes
53,married,secondary,no,483,yes,no,cellular,288,3,-1,0,unknown,no
46,married,secondary,no,390,yes,no,cellular,208,2,-1,0,unknown,no
47,married,tertiary,no,0,no,no,cellular,508,1,-1,0,unknown,yes
42,single,primary,no,92,no,no,cellular,86,2,-1,0,unknown,no
56,married,secondary,no,22196,yes,no,cellular,189,1,-1,0,unknown,no
42,married,secondary,no,2,no,no,unknown,249,2,-1,0,unknown,no
49,married,primary,no,249,yes,no,cellular,450,1,-1,0,unknown,no
43,single,unknown,no,3274,yes,no,cellular,680,1,95,1,failure,no
39,married,secondary,no,5731,yes,no,unknown,175,2,-1,0,unknown,no
66,married,primary,no,206,no,no,cellular,479,1,-1,0,unknown,yes
30,single,tertiary,no,2325,no,no,cellular,270,3,241,4,other,no
38,single,tertiary,no,0,no,no,cellular,164,1,-1,0,unknown,no
31,married,secondary,no,1664,yes,no,cellular,158,1,182,1,success,no
32,married,secondary,no,3333,no,no,cellular,50,4,-1,0,unknown,no
48,married,secondary,no,7020,no,no,cellular,80,2,-1,0,unknown,no
34,married,tertiary,no,37,no,no,cellular,45,1,-1,0,unknown,no
28,single,secondary,no,28,no,no,cellular,220,2,-1,0,unknown,no
40,single,secondary,no,1670,yes,no,unknown,161,2,-1,0,unknown,no
36,married,secondary,no,134,no,no,unknown,98,1,-1,0,unknown,no
52,married,secondary,no,603,no,yes,unknown,79,1,-1,0,unknown,no
46,married,primary,no,276,yes,yes,unknown,157,2,-1,0,unknown,no
25,single,secondary,no,2157,yes,no,cellular,339,1,-1,0,unknown,no
52,married,secondary,no,161,yes,no,unknown,274,2,-1,0,unknown,no
40,married,primary,no,3658,yes,no,unknown,977,1,-1,0,unknown,no
26,divorced,tertiary,yes,-402,no,yes,unknown,127,2,-1,0,unknown,no
26,single,primary,no,3342,yes,no,unknown,329,4,-1,0,unknown,no
35,single,secondary,no,1732,no,no,telephone,1441,3,-1,0,unknown,no
40,single,secondary,no,263,yes,no,unknown,231,1,-1,0,unknown,no
31,married,tertiary,no,623,yes,no,cellular,96,2,349,5,failure,no
32,married,secondary,no,3540,yes,no,cellular,213,1,178,1,failure,no
33,married,secondary,no,95,yes,no,cellular,335,1,-1,0,unknown,yes
53,divorced,secondary,no,765,yes,no,cellular,959,3,174,7,other,yes
46,divorced,secondary,no,-824,yes,no,cellular,429,3,-1,0,unknown,yes
28,single,tertiary,no,5549,no,no,cellular,383,6,-1,0,unknown,no
31,married,secondary,no,191,yes,no,unknown,40,1,-1,0,unknown,no
44,married,primary,no,420,yes,no,unknown,110,2,-1,0,unknown,no
35,married,secondary,no,0,no,no,unknown,326,1,-1,0,unknown,no
50,divorced,unknown,no,2706,yes,no,unknown,179,3,-1,0,unknown,no
32,married,secondary,yes,4,yes,yes,cellular,132,8,-1,0,unknown,no
51,married,secondary,no,423,yes,yes,cellular,95,1,-1,0,unknown,no
51,married,tertiary,no,-892,yes,yes,cellular,248,2,-1,0,unknown,no
31,married,unknown,no,-120,yes,no,cellular,100,3,201,2,failure,no
41,divorced,secondary,no,-365,yes,no,unknown,226,10,-1,0,unknown,no
57,married,tertiary,no,27069,no,yes,unknown,174,3,-1,0,unknown,no
34,single,tertiary,no,8038,yes,no,cellular,29,3,152,1,failure,no
47,married,secondary,no,-938,yes,no,unknown,176,2,-1,0,unknown,no
47,divorced,secondary,no,1139,yes,no,cellular,106,2,-1,0,unknown,no
36,married,secondary,no,189,yes,no,cellular,136,1,120,1,failure,no
29,single,tertiary,no,19,no,no,cellular,110,2,64,2,success,yes
39,married,secondary,no,3663,no,no,cellular,230,3,-1,0,unknown,no
53,single,unknown,no,0,no,no,unknown,140,7,-1,0,unknown,no
47,married,secondary,yes,-614,yes,no,unknown,118,2,-1,0,unknown,no
51,divorced,secondary,no,2323,yes,yes,cellular,151,10,-1,0,unknown,no
48,married,secondary,no,425,yes,no,telephone,693,2,-1,0,unknown,no
32,married,secondary,no,5122,no,no,cellular,31,1,-1,0,unknown,no
36,divorced,tertiary,no,608,no,no,cellular,125,2,-1,0,unknown,no
50,married,primary,no,341,yes,yes,cellular,670,4,340,2,success,yes
39,married,secondary,no,607,yes,no,cellular,454,2,364,3,failure,yes
31,married,secondary,no,1495,yes,yes,unknown,159,3,-1,0,unknown,no
49,married,secondary,no,381,no,no,cellular,504,2,-1,0,unknown,no
33,divorced,secondary,no,385,no,no,telephone,29,28,-1,0,unknown,no
26,single,tertiary,no,1274,yes,no,cellular,190,1,84,1,failure,no
27,married,secondary,no,362,yes,no,unknown,332,2,-1,0,unknown,no
51,married,primary,no,377,yes,no,telephone,143,4,272,1,failure,no
26,single,secondary,no,802,no,no,cellular,77,1,2,2,other,no
45,married,secondary,no,194,no,no,cellular,517,4,-1,0,unknown,no
54,married,secondary,no,-315,no,yes,cellular,2029,1,-1,0,unknown,yes
49,married,tertiary,no,1843,yes,no,cellular,269,1,-1,0,unknown,no
47,married,secondary,no,-9,no,no,cellular,457,2,-1,0,unknown,no
42,married,primary,no,83,no,yes,cellular,184,1,-1,0,unknown,no
50,married,tertiary,no,433,yes,no,cellular,47,4,-1,0,unknown,no
37,married,secondary,no,-107,yes,no,unknown,158,2,-1,0,unknown,no
54,married,primary,no,4503,no,no,telephone,168,3,-1,0,unknown,no
40,married,secondary,no,51,yes,no,cellular,50,1,-1,0,unknown,no
50,married,secondary,no,961,no,yes,cellular,757,4,-1,0,unknown,no
57,married,secondary,no,49,yes,yes,cellular,93,4,-1,0,unknown,no
33,married,secondary,no,3470,no,no,cellular,285,2,-1,0,unknown,no
49,married,secondary,no,-147,yes,no,cellular,390,1,-1,0,unknown,no
35,married,secondary,no,0,yes,no,cellular,146,2,-1,0,unknown,no
28,single,secondary,no,0,yes,no,unknown,386,1,-1,0,unknown,no
58,married,tertiary,no,172,no,no,cellular,145,7,-1,0,unknown,no
31,single,secondary,no,-407,no,yes,cellular,230,1,-1,0,unknown,no
36,divorced,tertiary,no,649,no,no,cellular,237,2,91,1,failure,no
49,single,primary,no,1040,no,no,cellular,474,2,-1,0,unknown,no
30,married,secondary,no,142,yes,no,unknown,350,4,-1,0,unknown,no
29,single,secondary,no,209,yes,no,cellular,487,7,-1,0,unknown,no
50,married,unknown,no,3304,no,no,unknown,1009,2,-1,0,unknown,no
26,single,tertiary,no,294,no,no,cellular,87,1,91,2,success,yes
27,married,secondary,no,4848,yes,yes,telephone,82,3,-1,0,unknown,no
32,single,secondary,no,1670,yes,no,cellular,183,1,-1,0,unknown,no
62,married,secondary,no,367,no,no,telephone,139,5,-1,0,unknown,no
34,single,secondary,no,13683,yes,no,unknown,115,3,-1,0,unknown,no
25,single,tertiary,no,1420,no,no,cellular,124,2,-1,0,unknown,no
34,single,tertiary,no,340,yes,no,unknown,633,28,-1,0,unknown,no
44,single,secondary,no,1679,no,no,telephone,718,1,-1,0,unknown,yes
38,married,tertiary,no,1198,yes,no,cellular,63,1,-1,0,unknown,no
57,married,secondary,no,169,no,no,cellular,180,1,106,2,failure,no
36,married,tertiary,no,506,no,no,cellular,47,1,120,1,failure,no
41,married,secondary,no,1249,yes,no,cellular,391,1,-1,0,unknown,no
36,single,tertiary,no,678,no,yes,unknown,85,3,-1,0,unknown,no
27,single,tertiary,no,212,yes,no,cellular,373,1,-1,0,unknown,no
37,divorced,secondary,no,23,no,no,cellular,289,2,-1,0,unknown,no
47,single,tertiary,no,4402,no,no,telephone,805,1,190,1,other,yes
31,divorced,primary,no,459,yes,no,cellular,623,1,293,1,success,yes
39,married,secondary,no,4722,yes,no,unknown,483,1,-1,0,unknown,no
35,divorced,tertiary,no,1555,yes,no,unknown,26,2,-1,0,unknown,no
40,married,secondary,no,61,yes,no,unknown,112,3,-1,0,unknown,no
38,single,tertiary,no,0,yes,no,cellular,213,2,-1,0,unknown,no
31,married,secondary,no,3706,yes,no,cellular,129,1,-1,0,unknown,no
36,married,primary,no,1177,no,no,cellular,330,1,311,4,success,yes
53,married,primary,no,2096,no,no,unknown,104,1,-1,0,unknown,no
59,married,primary,no,748,no,no,unknown,184,1,-1,0,unknown,no
29,single,tertiary,no,3357,no,no,cellular,120,3,-1,0,unknown,no
30,single,secondary,no,3809,yes,no,unknown,159,4,-1,0,unknown,no
52,married,secondary,no,395,yes,no,unknown,391,3,-1,0,unknown,no
55,married,secondary,no,1011,yes,no,cellular,112,2,-1,0,unknown,no
56,married,primary,no,420,yes,no,unknown,76,1,-1,0,unknown,no
32,married,secondary,no,76,yes,no,unknown,189,2,-1,0,unknown,no
24,married,secondary,no,0,no,no,unknown,94,1,-1,0,unknown,no
51,married,primary,no,844,yes,no,unknown,184,3,-1,0,unknown,no
36,married,tertiary,no,1318,yes,no,cellular,100,2,-1,0,unknown,no
36,married,tertiary,no,167,yes,no,cellular,57,1,-1,0,unknown,no
42,married,tertiary,no,2187,yes,no,cellular,525,3,-1,0,unknown,yes
49,married,secondary,no,14440,yes,no,cellular,60,1,-1,0,unknown,no
48,married,secondary,no,2294,yes,no,unknown,251,11,-1,0,unknown,no
36,married,secondary,no,80,yes,no,unknown,251,3,-1,0,unknown,no
48,married,primary,no,2537,no,no,cellular,219,6,-1,0,unknown,no
30,married,tertiary,no,569,no,no,cellular,976,12,-1,0,unknown,yes
27,single,tertiary,yes,0,no,yes,cellular,46,1,-1,0,unknown,no
38,married,tertiary,no,0,yes,no,cellular,185,3,-1,0,unknown,no
36,single,secondary,yes,12,no,no,cellular,587,2,-1,0,unknown,yes
45,married,secondary,no,49,no,no,cellular,65,2,-1,0,unknown,no
44,married,tertiary,no,460,no,no,unknown,491,1,-1,0,unknown,no
42,married,secondary,no,613,yes,no,cellular,432,2,-1,0,unknown,no
37,married,tertiary,no,7944,no,no,cellular,102,1,-1,0,unknown,no
48,married,secondary,no,1143,yes,no,cellular,264,1,317,1,failure,no
57,married,primary,no,-464,yes,no,cellular,75,1,190,6,failure,no
44,married,secondary,no,1989,yes,yes,cellular,106,2,-1,0,unknown,no
48,married,secondary,no,17,yes,yes,cellular,81,1,-1,0,unknown,no
56,married,primary,no,-1,no,no,cellular,89,23,-1,0,unknown,no
37,married,tertiary,no,1698,yes,no,unknown,95,2,-1,0,unknown,no
47,married,secondary,no,5306,yes,no,unknown,322,1,-1,0,unknown,no
54,married,unknown,no,0,no,no,cellular,94,5,145,3,other,no
51,divorced,secondary,no,1679,no,no,cellular,417,1,365,9,other,yes
47,married,secondary,no,3676,no,no,cellular,567,1,95,3,success,yes
25,married,tertiary,no,-242,yes,yes,cellular,600,4,332,4,other,yes
39,single,secondary,no,471,no,no,unknown,5,1,-1,0,unknown,no
40,married,tertiary,no,8902,yes,no,cellular,464,5,-1,0,unknown,no
38,single,tertiary,no,1704,no,no,cellular,222,1,-1,0,unknown,no
34,married,tertiary,no,3050,yes,no,cellular,469,1,-1,0,unknown,yes
53,married,primary,no,2581,no,no,cellular,99,1,-1,0,unknown,no
32,married,secondary,no,162,yes,no,unknown,297,2,-1,0,unknown,no
35,married,secondary,no,243,yes,no,cellular,41,3,-1,0,unknown,no
24,single,secondary,no,1847,no,no,cellular,390,1,-1,0,unknown,no
58,married,primary,no,0,yes,no,unknown,535,2,-1,0,unknown,no
49,married,primary,no,3371,no,no,cellular,269,2,-1,0,unknown,yes
45,single,secondary,no,1757,yes,no,cellular,1010,3,326,1,other,no
55,married,tertiary,no,171,yes,no,cellular,73,6,-1,0,unknown,no
42,married,tertiary,no,157,yes,yes,unknown,650,1,-1,0,unknown,no
28,married,secondary,no,934,yes,no,unknown,53,2,-1,0,unknown,no
48,married,secondary,no,-19,no,yes,unknown,270,1,-1,0,unknown,no
51,single,tertiary,yes,-55,yes,no,cellular,119,6,-1,0,unknown,no
38,married,primary,no,21,no,no,cellular,634,2,-1,0,unknown,no
27,single,secondary,no,14,no,no,unknown,72,2,-1,0,unknown,no
50,single,secondary,no,246,yes,no,cellular,270,1,123,2,failure,no
44,married,primary,no,887,yes,no,cellular,165,2,363,1,failure,no
40,married,tertiary,no,51,no,no,cellular,164,2,-1,0,unknown,no
29,single,secondary,no,-287,yes,no,cellular,196,1,-1,0,unknown,no
34,married,secondary,no,0,yes,no,cellular,78,4,-1,0,unknown,no
44,single,tertiary,no,2734,yes,no,cellular,897,4,-1,0,unknown,yes
50,married,tertiary,no,52,no,no,cellular,22,8,-1,0,unknown,no
34,married,tertiary,no,2594,yes,no,cellular,161,3,-1,0,unknown,no
54,divorced,primary,no,22,no,no,unknown,23,4,-1,0,unknown,no
34,married,tertiary,no,1611,yes,no,cellular,490,2,-1,0,unknown,no
34,single,tertiary,no,18,yes,yes,cellular,359,1,-1,0,unknown,yes
52,married,primary,no,1331,yes,no,cellular,213,2,-1,0,unknown,no
60,married,unknown,no,7337,no,no,cellular,122,1,-1,0,unknown,no
39,single,secondary,no,835,yes,no,unknown,587,4,-1,0,unknown,no
58,married,primary,no,5092,no,no,unknown,199,6,-1,0,unknown,no
41,divorced,secondary,no,52,no,no,cellular,261,2,-1,0,unknown,no
48,married,secondary,no,10655,no,no,telephone,5,3,-1,0,unknown,no
58,married,tertiary,no,1831,no,no,cellular,1531,1,-1,0,unknown,no
40,married,primary,no,92,yes,no,unknown,92,1,-1,0,unknown,no
48,married,tertiary,no,586,yes,yes,cellular,179,2,-1,0,unknown,no
52,divorced,primary,no,1758,yes,no,unknown,41,1,-1,0,unknown,no
50,married,secondary,no,2061,yes,yes,cellular,197,2,244,3,failure,no
25,single,secondary,no,959,no,no,cellular,144,5,-1,0,unknown,no
54,married,primary,no,208,no,no,unknown,255,1,-1,0,unknown,no
34,married,secondary,no,-315,yes,no,unknown,56,2,-1,0,unknown,no
48,married,tertiary,yes,-13,yes,no,cellular,20,6,291,2,other,no
37,married,tertiary,no,801,no,no,cellular,331,7,-1,0,unknown,no
66,married,tertiary,no,1948,no,no,cellular,216,1,91,4,success,yes
32,single,tertiary,no,751,yes,no,unknown,64,1,-1,0,unknown,no
45,married,secondary,no,784,yes,yes,unknown,34,1,-1,0,unknown,no
43,single,secondary,no,24,no,no,cellular,68,1,363,1,failure,no
41,married,tertiary,no,72,yes,no,unknown,764,3,-1,0,unknown,no
40,divorced,tertiary,no,1871,yes,no,cellular,64,1,-1,0,unknown,no
44,single,secondary,no,1378,yes,no,unknown,257,2,-1,0,unknown,no
43,married,primary,no,188,yes,no,cellular,58,3,347,5,failure,no
30,single,tertiary,no,6836,no,no,cellular,30,3,-1,0,unknown,no
32,married,secondary,no,61,yes,no,cellular,529,5,-1,0,unknown,no
57,married,secondary,no,-967,yes,no,telephone,8,7,-1,0,unknown,no
31,single,tertiary,no,462,yes,yes,unknown,147,1,-1,0,unknown,no
49,married,secondary,no,0,no,no,cellular,173,2,-1,0,unknown,no
31,single,secondary,no,5527,yes,no,unknown,132,1,-1,0,unknown,no
41,married,tertiary,no,1287,no,no,unknown,286,1,-1,0,unknown,no
44,married,tertiary,no,17361,no,no,unknown,476,1,-1,0,unknown,no
54,married,unknown,no,1956,no,no,cellular,221,5,-1,0,unknown,no
37,divorced,secondary,no,0,yes,no,cellular,146,4,-1,0,unknown,yes
34,married,secondary,no,-294,yes,no,unknown,532,2,-1,0,unknown,no
43,married,secondary,no,275,no,no,cellular,69,6,-1,0,unknown,no
44,married,tertiary,no,724,yes,no,cellular,157,2,172,1,failure,no
44,married,secondary,no,27,no,no,cellular,485,1,-1,0,unknown,no
